,time,fit_score,sample_size,itterations,attempts,algorithm_name
4397,0.0029904842376708984,29269.458733744992,45,65,20,Random Hill Climb
4398,9.893991708755493,27616.868379127034,45,65,20,MIMIC
4399,0.002989053726196289,28283.799704436293,45,65,20,Simulated Annealing
4400,0.23332643508911133,29346.43279678401,45,65,2,Genetic
4401,0.0009970664978027344,24900.563444903273,45,65,2,Random Hill Climb
4402,1.571730136871338,27616.868379127034,45,65,2,MIMIC
4403,0.0,24900.563444903273,45,65,2,Simulated Annealing
4404,0.5716085433959961,30648.942190999296,45,65,4,Genetic
4405,0.0009965896606445312,25302.76187697597,45,65,4,Random Hill Climb
4406,2.4545979499816895,27616.868379127034,45,65,4,MIMIC
4407,0.0019936561584472656,27142.559880979275,45,65,4,Simulated Annealing
4408,0.7494711875915527,31376.434859981728,45,65,6,Genetic
